Timestamp,Topic_ID,Topic_Name,Priority,Rate_Hz,Msg_Size,Live_Mbps,Admission_Status,Lossless_Verification
2026-08-03 18:10:33,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:33,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:33,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:33,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:33,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:33,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:33,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:34,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:34,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:34,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:34,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:34,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:34,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:34,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:35,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:35,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:35,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:35,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:35,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:35,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:35,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:36,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:36,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:36,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:36,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:36,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:36,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:36,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:37,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:37,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:37,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:37,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:37,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:37,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:37,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:38,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:38,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:38,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:38,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:38,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:38,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:38,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:39,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:39,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:39,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:39,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:39,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:39,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:39,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
2026-08-03 18:10:40,1,/topic_01,P1,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,2,/topic_02,P1,25.0,293.0 KB,60.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,3,/topic_03,P1,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,4,/topic_04,P1,25.0,390.7 KB,80.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,5,/topic_05,P2,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,6,/topic_06,P2,25.0,341.8 KB,70.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,7,/topic_07,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,11,/topic_11,P2,25.0,48.9 KB,10.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,9,/topic_09,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,10,/topic_10,P3,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,12,/topic_12,P3,25.0,97.7 KB,20.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,8,/topic_08,P4,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:40,13,/topic_13,P4,25.0,146.5 KB,30.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,14,/topic_14,P4,25.0,195.4 KB,40.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,15,/topic_15,P4,25.0,244.2 KB,50.0,ALLOWED,FULL DATA 100%
2026-08-03 18:10:40,16,/topic_16,P4,25.0,293.0 KB,60.0,BLOCKED,SHEDDED
2026-08-03 18:10:40,17,/topic_17,P5,25.0,341.8 KB,70.0,BLOCKED,SHEDDED
2026-08-03 18:10:40,18,/topic_18,P5,25.0,390.7 KB,80.0,BLOCKED,SHEDDED
2026-08-03 18:10:40,19,/topic_19,P5,25.0,439.5 KB,90.0,BLOCKED,SHEDDED
2026-08-03 18:10:40,20,/topic_20,P5,25.0,244.2 KB,50.0,BLOCKED,SHEDDED
